dataset_id,table_id
app_agg_auxiliary_tables_prod,m02_2020_country_nested_3
app_agg_auxiliary_tables_prod,m02_2020_nested_metrics
app_agg_auxiliary_tables_prod,m02_2021_country_nested_1
app_agg_auxiliary_tables_prod,m02_2021_country_nested_2
app_agg_auxiliary_tables_prod,m02_2021_country_nested_3
app_agg_auxiliary_tables_prod,m02_2021_nested_metrics
app_agg_auxiliary_tables_prod,m02_2022_country_nested_1
app_agg_auxiliary_tables_prod,m02_2022_country_nested_2
app_agg_auxiliary_tables_prod,m02_2022_country_nested_3
app_agg_auxiliary_tables_prod,m02_2022_nested_metrics
app_agg_auxiliary_tables_prod,m03_2016_country_nested_1
app_agg_auxiliary_tables_prod,m03_2016_country_nested_2
app_agg_auxiliary_tables_prod,m03_2016_country_nested_3
app_agg_auxiliary_tables_prod,m03_2016_nested_metrics
app_agg_auxiliary_tables_prod,m03_2017_country_nested_1
app_agg_auxiliary_tables_prod,m03_2017_country_nested_2
app_agg_auxiliary_tables_prod,m03_2017_country_nested_3
app_agg_auxiliary_tables_prod,m03_2017_nested_metrics
app_agg_auxiliary_tables_prod,m03_2018_country_nested_1
app_agg_auxiliary_tables_prod,m03_2018_country_nested_2
app_agg_auxiliary_tables_prod,m03_2018_country_nested_3
app_agg_auxiliary_tables_prod,m03_2018_nested_metrics
app_agg_auxiliary_tables_prod,m03_2019_country_nested_1
app_agg_auxiliary_tables_prod,m03_2019_country_nested_2
app_agg_auxiliary_tables_prod,m03_2019_country_nested_3
app_agg_auxiliary_tables_prod,m03_2019_nested_metrics
app_agg_auxiliary_tables_prod,m03_2020_country_nested_1
app_agg_auxiliary_tables_prod,m03_2020_country_nested_2
app_agg_auxiliary_tables_prod,m03_2020_country_nested_3
app_agg_auxiliary_tables_prod,m03_2020_nested_metrics
app_agg_auxiliary_tables_prod,m03_2021_country_nested_1
app_agg_auxiliary_tables_prod,m03_2021_country_nested_2
app_agg_auxiliary_tables_prod,m03_2021_country_nested_3
app_agg_auxiliary_tables_prod,m03_2021_nested_metrics
app_agg_auxiliary_tables_prod,m03_2022_country_nested_1
app_agg_auxiliary_tables_prod,m03_2022_country_nested_2
app_agg_auxiliary_tables_prod,m03_2022_country_nested_3
app_agg_auxiliary_tables_prod,m03_2022_nested_metrics
app_agg_auxiliary_tables_prod,m04_2016_country_nested_1
app_agg_auxiliary_tables_prod,m04_2016_country_nested_2
app_agg_auxiliary_tables_prod,m04_2016_country_nested_3
app_agg_auxiliary_tables_prod,m04_2016_nested_metrics
app_agg_auxiliary_tables_prod,m04_2017_country_nested_1
app_agg_auxiliary_tables_prod,m04_2017_country_nested_2
app_agg_auxiliary_tables_prod,m04_2017_country_nested_3
app_agg_auxiliary_tables_prod,m04_2017_nested_metrics
app_agg_auxiliary_tables_prod,m04_2018_country_nested_1
app_agg_auxiliary_tables_prod,m04_2018_country_nested_2
app_agg_auxiliary_tables_prod,m04_2018_country_nested_3
app_agg_auxiliary_tables_prod,m04_2018_nested_metrics
app_agg_auxiliary_tables_prod,m04_2019_country_nested_1
app_agg_auxiliary_tables_prod,m04_2019_country_nested_2
app_agg_auxiliary_tables_prod,m04_2019_country_nested_3
app_agg_auxiliary_tables_prod,m04_2019_nested_metrics
app_agg_auxiliary_tables_prod,m04_2020_country_nested_1
app_agg_auxiliary_tables_prod,m04_2020_country_nested_2
app_agg_auxiliary_tables_prod,m04_2020_country_nested_3
app_agg_auxiliary_tables_prod,m04_2020_nested_metrics
app_agg_auxiliary_tables_prod,m04_2021_country_nested_1
app_agg_auxiliary_tables_prod,m04_2021_country_nested_2
app_agg_auxiliary_tables_prod,m04_2021_country_nested_3
app_agg_auxiliary_tables_prod,m04_2021_nested_metrics
app_agg_auxiliary_tables_prod,m04_2022_country_nested_1
app_agg_auxiliary_tables_prod,m04_2022_country_nested_2
app_agg_auxiliary_tables_prod,m04_2022_country_nested_3
app_agg_auxiliary_tables_prod,m04_2022_nested_metrics
app_agg_auxiliary_tables_prod,m05_2016_country_nested_1
app_agg_auxiliary_tables_prod,m05_2016_country_nested_2
app_agg_auxiliary_tables_prod,m05_2016_country_nested_3
app_agg_auxiliary_tables_prod,m05_2016_nested_metrics
app_agg_auxiliary_tables_prod,m05_2017_country_nested_1
app_agg_auxiliary_tables_prod,m05_2017_country_nested_2
app_agg_auxiliary_tables_prod,m05_2017_country_nested_3
app_agg_auxiliary_tables_prod,m05_2017_nested_metrics
app_agg_auxiliary_tables_prod,m05_2018_country_nested_1
app_agg_auxiliary_tables_prod,m05_2018_country_nested_2
app_agg_auxiliary_tables_prod,m05_2018_country_nested_3
app_agg_auxiliary_tables_prod,m05_2018_nested_metrics
app_agg_auxiliary_tables_prod,m05_2019_country_nested_1
app_agg_auxiliary_tables_prod,m05_2019_country_nested_2
app_agg_auxiliary_tables_prod,m05_2019_country_nested_3
app_agg_auxiliary_tables_prod,m05_2019_nested_metrics
app_agg_auxiliary_tables_prod,m05_2020_country_nested_1
app_agg_auxiliary_tables_prod,m05_2020_country_nested_2
app_agg_auxiliary_tables_prod,m05_2020_country_nested_3
app_agg_auxiliary_tables_prod,m05_2020_nested_metrics
app_agg_auxiliary_tables_prod,m05_2021_country_nested_1
app_agg_auxiliary_tables_prod,m05_2021_country_nested_2
app_agg_auxiliary_tables_prod,m05_2021_country_nested_3
app_agg_auxiliary_tables_prod,m05_2021_nested_metrics
app_agg_auxiliary_tables_prod,m05_2022_country_nested_1
app_agg_auxiliary_tables_prod,m05_2022_country_nested_2
app_agg_auxiliary_tables_prod,m05_2022_country_nested_3
app_agg_auxiliary_tables_prod,m05_2022_nested_metrics
app_agg_auxiliary_tables_prod,m06_2016_country_nested_1
app_agg_auxiliary_tables_prod,m06_2016_country_nested_2
app_agg_auxiliary_tables_prod,m06_2016_country_nested_3
app_agg_auxiliary_tables_prod,m06_2016_nested_metrics
app_agg_auxiliary_tables_prod,m06_2017_country_nested_1
app_agg_auxiliary_tables_prod,m06_2017_country_nested_2
app_agg_auxiliary_tables_prod,m06_2017_country_nested_3
app_agg_auxiliary_tables_prod,m06_2017_nested_metrics
app_agg_auxiliary_tables_prod,m06_2018_country_nested_1
app_agg_auxiliary_tables_prod,m06_2018_country_nested_2
app_agg_auxiliary_tables_prod,m06_2018_country_nested_3
app_agg_auxiliary_tables_prod,m06_2018_nested_metrics
app_agg_auxiliary_tables_prod,m06_2019_country_nested_1
app_agg_auxiliary_tables_prod,m06_2019_country_nested_2
app_agg_auxiliary_tables_prod,m06_2019_country_nested_3
app_agg_auxiliary_tables_prod,m06_2019_nested_metrics
app_agg_auxiliary_tables_prod,m06_2020_country_nested_1
app_agg_auxiliary_tables_prod,m06_2020_country_nested_2
app_agg_auxiliary_tables_prod,m06_2020_country_nested_3
app_agg_auxiliary_tables_prod,m06_2020_nested_metrics
app_agg_auxiliary_tables_prod,m06_2021_country_nested_1
app_agg_auxiliary_tables_prod,m06_2021_country_nested_2
app_agg_auxiliary_tables_prod,m06_2021_country_nested_3
app_agg_auxiliary_tables_prod,m06_2021_nested_metrics
app_agg_auxiliary_tables_prod,m06_2022_country_nested_1
app_agg_auxiliary_tables_prod,m06_2022_country_nested_2
app_agg_auxiliary_tables_prod,m06_2022_country_nested_3
app_agg_auxiliary_tables_prod,m06_2022_nested_metrics
app_agg_auxiliary_tables_prod,m07_2016_country_nested_1
app_agg_auxiliary_tables_prod,m07_2016_country_nested_2
app_agg_auxiliary_tables_prod,m07_2016_country_nested_3
app_agg_auxiliary_tables_prod,m07_2016_nested_metrics
app_agg_auxiliary_tables_prod,m07_2017_country_nested_1
app_agg_auxiliary_tables_prod,m07_2017_country_nested_2
app_agg_auxiliary_tables_prod,m07_2017_country_nested_3
app_agg_auxiliary_tables_prod,m07_2017_nested_metrics
app_agg_auxiliary_tables_prod,m07_2018_country_nested_1
app_agg_auxiliary_tables_prod,m07_2018_country_nested_2
app_agg_auxiliary_tables_prod,m07_2018_country_nested_3
app_agg_auxiliary_tables_prod,m07_2018_nested_metrics
app_agg_auxiliary_tables_prod,m07_2019_country_nested_1
app_agg_auxiliary_tables_prod,m07_2019_country_nested_2
app_agg_auxiliary_tables_prod,m07_2019_country_nested_3
app_agg_auxiliary_tables_prod,m07_2019_nested_metrics
app_agg_auxiliary_tables_prod,m07_2020_country_nested_1
app_agg_auxiliary_tables_prod,m07_2020_country_nested_2
app_agg_auxiliary_tables_prod,m07_2020_country_nested_3
app_agg_auxiliary_tables_prod,m07_2020_nested_metrics
app_agg_auxiliary_tables_prod,m07_2021_country_nested_1
app_agg_auxiliary_tables_prod,m07_2021_country_nested_2
app_agg_auxiliary_tables_prod,m07_2021_country_nested_3
app_agg_auxiliary_tables_prod,m07_2021_nested_metrics
app_agg_auxiliary_tables_prod,m07_2022_country_nested_1
app_agg_auxiliary_tables_prod,m07_2022_country_nested_2
app_agg_auxiliary_tables_prod,m07_2022_country_nested_3
app_agg_auxiliary_tables_prod,m07_2022_nested_metrics
app_agg_auxiliary_tables_prod,m08_2016_country_nested_1
app_agg_auxiliary_tables_prod,m08_2016_country_nested_2
app_agg_auxiliary_tables_prod,m08_2016_country_nested_3
app_agg_auxiliary_tables_prod,m08_2016_nested_metrics
app_agg_auxiliary_tables_prod,m08_2017_country_nested_1
app_agg_auxiliary_tables_prod,m08_2017_country_nested_2
app_agg_auxiliary_tables_prod,m08_2017_country_nested_3
app_agg_auxiliary_tables_prod,m08_2017_nested_metrics
app_agg_auxiliary_tables_prod,m08_2018_country_nested_1
app_agg_auxiliary_tables_prod,m08_2018_country_nested_2
app_agg_auxiliary_tables_prod,m08_2018_country_nested_3
app_agg_auxiliary_tables_prod,m08_2018_nested_metrics
app_agg_auxiliary_tables_prod,m08_2019_country_nested_1
app_agg_auxiliary_tables_prod,m08_2019_country_nested_2
app_agg_auxiliary_tables_prod,m08_2019_country_nested_3
app_agg_auxiliary_tables_prod,m08_2019_nested_metrics
app_agg_auxiliary_tables_prod,m08_2020_country_nested_1
app_agg_auxiliary_tables_prod,m08_2020_country_nested_2
app_agg_auxiliary_tables_prod,m08_2020_country_nested_3
app_agg_auxiliary_tables_prod,m08_2020_nested_metrics
app_agg_auxiliary_tables_prod,m08_2021_country_nested_1
app_agg_auxiliary_tables_prod,m08_2021_country_nested_2
app_agg_auxiliary_tables_prod,m08_2021_country_nested_3
app_agg_auxiliary_tables_prod,m08_2021_nested_metrics
app_agg_auxiliary_tables_prod,m08_2022_country_nested_1
app_agg_auxiliary_tables_prod,m08_2022_country_nested_2
app_agg_auxiliary_tables_prod,m08_2022_country_nested_3
app_agg_auxiliary_tables_prod,m08_2022_nested_metrics
app_agg_auxiliary_tables_prod,m09_2016_country_nested_1
app_agg_auxiliary_tables_prod,m09_2016_country_nested_2
app_agg_auxiliary_tables_prod,m09_2016_country_nested_3
app_agg_auxiliary_tables_prod,m09_2016_nested_metrics
app_agg_auxiliary_tables_prod,m09_2017_country_nested_1
app_agg_auxiliary_tables_prod,m09_2017_country_nested_2
app_agg_auxiliary_tables_prod,m09_2017_country_nested_3
app_agg_auxiliary_tables_prod,m09_2017_nested_metrics
app_agg_auxiliary_tables_prod,m09_2018_country_nested_1
app_agg_auxiliary_tables_prod,m09_2018_country_nested_2
app_agg_auxiliary_tables_prod,m09_2018_country_nested_3
app_agg_auxiliary_tables_prod,m09_2018_nested_metrics
app_agg_auxiliary_tables_prod,m09_2019_country_nested_1
app_agg_auxiliary_tables_prod,m09_2019_country_nested_2
app_agg_auxiliary_tables_prod,m09_2019_country_nested_3
app_agg_auxiliary_tables_prod,m09_2019_nested_metrics
app_agg_auxiliary_tables_prod,m09_2020_country_nested_1
app_agg_auxiliary_tables_prod,m09_2020_country_nested_2
app_agg_auxiliary_tables_prod,m09_2020_country_nested_3
app_agg_auxiliary_tables_prod,m09_2020_nested_metrics
app_agg_auxiliary_tables_prod,m09_2021_country_nested_1
app_agg_auxiliary_tables_prod,m09_2021_country_nested_2
app_agg_auxiliary_tables_prod,m09_2021_country_nested_3
app_agg_auxiliary_tables_prod,m09_2021_nested_metrics
app_agg_auxiliary_tables_prod,m09_2022_country_nested_1
app_agg_auxiliary_tables_prod,m09_2022_country_nested_2
app_agg_auxiliary_tables_prod,m09_2022_country_nested_3
app_agg_auxiliary_tables_prod,m09_2022_nested_metrics
app_agg_auxiliary_tables_prod,m10_2016_country_nested_1
app_agg_auxiliary_tables_prod,m10_2016_country_nested_2
app_agg_auxiliary_tables_prod,m10_2016_country_nested_3
app_agg_auxiliary_tables_prod,m10_2016_nested_metrics
app_agg_auxiliary_tables_prod,m10_2017_country_nested_1
app_agg_auxiliary_tables_prod,m10_2017_country_nested_2
app_agg_auxiliary_tables_prod,m10_2017_country_nested_3
app_agg_auxiliary_tables_prod,m10_2017_nested_metrics
app_agg_auxiliary_tables_prod,m10_2018_country_nested_1
app_agg_auxiliary_tables_prod,m10_2018_country_nested_2
app_agg_auxiliary_tables_prod,m10_2018_country_nested_3
app_agg_auxiliary_tables_prod,m10_2018_nested_metrics
app_agg_auxiliary_tables_prod,m10_2019_country_nested_1
app_agg_auxiliary_tables_prod,m10_2019_country_nested_2
app_agg_auxiliary_tables_prod,m10_2019_country_nested_3
app_agg_auxiliary_tables_prod,m10_2019_nested_metrics
app_agg_auxiliary_tables_prod,m10_2020_country_nested_1
app_agg_auxiliary_tables_prod,m10_2020_country_nested_2
app_agg_auxiliary_tables_prod,m10_2020_country_nested_3
app_agg_auxiliary_tables_prod,m10_2020_nested_metrics
app_agg_auxiliary_tables_prod,m10_2021_country_nested_1
app_agg_auxiliary_tables_prod,m10_2021_country_nested_2
app_agg_auxiliary_tables_prod,m10_2021_country_nested_3
app_agg_auxiliary_tables_prod,m10_2021_nested_metrics
app_agg_auxiliary_tables_prod,m10_2022_country_nested_1
app_agg_auxiliary_tables_prod,m10_2022_country_nested_2
app_agg_auxiliary_tables_prod,m10_2022_country_nested_3
app_agg_auxiliary_tables_prod,m10_2022_nested_metrics
app_agg_auxiliary_tables_prod,m11_2016_country_nested_1
app_agg_auxiliary_tables_prod,m11_2016_country_nested_2
app_agg_auxiliary_tables_prod,m11_2016_country_nested_3
app_agg_auxiliary_tables_prod,m11_2016_nested_metrics
app_agg_auxiliary_tables_prod,m11_2017_country_nested_1
app_agg_auxiliary_tables_prod,m11_2017_country_nested_2
app_agg_auxiliary_tables_prod,m11_2017_country_nested_3
app_agg_auxiliary_tables_prod,m11_2017_nested_metrics
app_agg_auxiliary_tables_prod,m11_2018_country_nested_1
app_agg_auxiliary_tables_prod,m11_2018_country_nested_2
app_agg_auxiliary_tables_prod,m11_2018_country_nested_3
app_agg_auxiliary_tables_prod,m11_2018_nested_metrics
app_agg_auxiliary_tables_prod,m11_2019_country_nested_1
app_agg_auxiliary_tables_prod,m11_2019_country_nested_2
app_agg_auxiliary_tables_prod,m11_2019_country_nested_3
app_agg_auxiliary_tables_prod,m11_2019_nested_metrics
app_agg_auxiliary_tables_prod,m11_2020_country_nested_1
app_agg_auxiliary_tables_prod,m11_2020_country_nested_2
app_agg_auxiliary_tables_prod,m11_2020_country_nested_3
app_agg_auxiliary_tables_prod,m11_2020_nested_metrics
app_agg_auxiliary_tables_prod,m11_2021_country_nested_1
app_agg_auxiliary_tables_prod,m11_2021_country_nested_2
app_agg_auxiliary_tables_prod,m11_2021_country_nested_3
app_agg_auxiliary_tables_prod,m11_2021_nested_metrics
app_agg_auxiliary_tables_prod,m12_2016_country_nested_1
app_agg_auxiliary_tables_prod,m12_2016_country_nested_2
app_agg_auxiliary_tables_prod,m12_2016_country_nested_3
app_agg_auxiliary_tables_prod,m12_2016_nested_metrics
app_agg_auxiliary_tables_prod,m12_2017_country_nested_1
app_agg_auxiliary_tables_prod,m12_2017_country_nested_2
app_agg_auxiliary_tables_prod,m12_2017_country_nested_3
app_agg_auxiliary_tables_prod,m12_2017_nested_metrics
app_agg_auxiliary_tables_prod,m12_2018_country_nested_1
app_agg_auxiliary_tables_prod,m12_2018_country_nested_2
app_agg_auxiliary_tables_prod,m12_2018_country_nested_3
app_agg_auxiliary_tables_prod,m12_2018_nested_metrics
app_agg_auxiliary_tables_prod,m12_2019_country_nested_1
app_agg_auxiliary_tables_prod,m12_2019_country_nested_2
app_agg_auxiliary_tables_prod,m12_2019_country_nested_3
app_agg_auxiliary_tables_prod,m12_2019_nested_metrics
app_agg_auxiliary_tables_prod,m12_2020_country_nested_1
app_agg_auxiliary_tables_prod,m12_2020_country_nested_2
app_agg_auxiliary_tables_prod,m12_2020_country_nested_3
app_agg_auxiliary_tables_prod,m12_2020_nested_metrics
app_agg_auxiliary_tables_prod,m12_2021_country_nested_1
app_agg_auxiliary_tables_prod,m12_2021_country_nested_2
app_agg_auxiliary_tables_prod,m12_2021_country_nested_3
app_agg_auxiliary_tables_prod,m12_2021_nested_metrics
app_agg_auxiliary_tables_prod,mtd_country_nested_1
app_agg_auxiliary_tables_prod,mtd_country_nested_2
app_agg_auxiliary_tables_prod,mtd_country_nested_3
app_agg_auxiliary_tables_prod,mtd_nested_metrics
app_agg_auxiliary_tables_prod,q1_2016_country_nested_1
app_agg_auxiliary_tables_prod,q1_2016_country_nested_2
app_agg_auxiliary_tables_prod,q1_2016_country_nested_3
app_agg_auxiliary_tables_prod,q1_2016_nested_metrics
app_agg_auxiliary_tables_prod,q1_2017_country_nested_1
app_agg_auxiliary_tables_prod,q1_2017_country_nested_2
app_agg_auxiliary_tables_prod,q1_2017_country_nested_3
app_agg_auxiliary_tables_prod,q1_2017_nested_metrics
app_agg_auxiliary_tables_prod,q1_2018_country_nested_1
app_agg_auxiliary_tables_prod,q1_2018_country_nested_2
app_agg_auxiliary_tables_prod,q1_2018_country_nested_3
app_agg_auxiliary_tables_prod,q1_2018_nested_metrics
app_agg_auxiliary_tables_prod,q1_2019_country_nested_1
app_agg_auxiliary_tables_prod,q1_2019_country_nested_2
app_agg_auxiliary_tables_prod,q1_2019_country_nested_3
app_agg_auxiliary_tables_prod,q1_2019_nested_metrics
app_agg_auxiliary_tables_prod,q1_2020_country_nested_1
app_agg_auxiliary_tables_prod,q1_2020_country_nested_2
app_agg_auxiliary_tables_prod,q1_2020_country_nested_3
app_agg_auxiliary_tables_prod,q1_2020_nested_metrics
app_agg_auxiliary_tables_prod,q1_2021_country_nested_1
app_agg_auxiliary_tables_prod,q1_2021_country_nested_2
app_agg_auxiliary_tables_prod,q1_2021_country_nested_3
app_agg_auxiliary_tables_prod,q1_2021_nested_metrics
app_agg_auxiliary_tables_prod,q1_2022_country_nested_1
app_agg_auxiliary_tables_prod,q1_2022_country_nested_2
app_agg_auxiliary_tables_prod,q1_2022_country_nested_3
app_agg_auxiliary_tables_prod,q1_2022_nested_metrics
app_agg_auxiliary_tables_prod,q2_2016_country_nested_1
app_agg_auxiliary_tables_prod,q2_2016_country_nested_2
app_agg_auxiliary_tables_prod,q2_2016_country_nested_3
app_agg_auxiliary_tables_prod,q2_2016_nested_metrics
app_agg_auxiliary_tables_prod,q2_2017_country_nested_1
app_agg_auxiliary_tables_prod,q2_2017_country_nested_2
app_agg_auxiliary_tables_prod,q2_2017_country_nested_3
app_agg_auxiliary_tables_prod,q2_2017_nested_metrics
app_agg_auxiliary_tables_prod,q2_2018_country_nested_1
app_agg_auxiliary_tables_prod,q2_2018_country_nested_2
app_agg_auxiliary_tables_prod,q2_2018_country_nested_3
app_agg_auxiliary_tables_prod,q2_2018_nested_metrics
app_agg_auxiliary_tables_prod,q2_2019_country_nested_1
app_agg_auxiliary_tables_prod,q2_2019_country_nested_2
app_agg_auxiliary_tables_prod,q2_2019_country_nested_3
app_agg_auxiliary_tables_prod,q2_2019_nested_metrics
app_agg_auxiliary_tables_prod,q2_2020_country_nested_1
app_agg_auxiliary_tables_prod,q2_2020_country_nested_2
app_agg_auxiliary_tables_prod,q2_2020_country_nested_3
app_agg_auxiliary_tables_prod,q2_2020_nested_metrics
app_agg_auxiliary_tables_prod,q2_2021_country_nested_1
app_agg_auxiliary_tables_prod,q2_2021_country_nested_2
app_agg_auxiliary_tables_prod,q2_2021_country_nested_3
app_agg_auxiliary_tables_prod,q2_2021_nested_metrics
app_agg_auxiliary_tables_prod,q2_2022_country_nested_1
app_agg_auxiliary_tables_prod,q2_2022_country_nested_2
app_agg_auxiliary_tables_prod,q2_2022_country_nested_3
app_agg_auxiliary_tables_prod,q2_2022_nested_metrics
app_agg_auxiliary_tables_prod,q3_2016_country_nested_1
app_agg_auxiliary_tables_prod,q3_2016_country_nested_2
app_agg_auxiliary_tables_prod,q3_2016_country_nested_3
app_agg_auxiliary_tables_prod,q3_2016_nested_metrics
app_agg_auxiliary_tables_prod,q3_2017_country_nested_1
app_agg_auxiliary_tables_prod,q3_2017_country_nested_2
app_agg_auxiliary_tables_prod,q3_2017_country_nested_3
app_agg_auxiliary_tables_prod,q3_2017_nested_metrics
app_agg_auxiliary_tables_prod,q3_2018_country_nested_1
app_agg_auxiliary_tables_prod,q3_2018_country_nested_2
app_agg_auxiliary_tables_prod,q3_2018_country_nested_3
app_agg_auxiliary_tables_prod,q3_2018_nested_metrics
app_agg_auxiliary_tables_prod,q3_2019_country_nested_1
app_agg_auxiliary_tables_prod,q3_2019_country_nested_2
app_agg_auxiliary_tables_prod,q3_2019_country_nested_3
app_agg_auxiliary_tables_prod,q3_2019_nested_metrics
app_agg_auxiliary_tables_prod,q3_2020_country_nested_1
app_agg_auxiliary_tables_prod,q3_2020_country_nested_2
app_agg_auxiliary_tables_prod,q3_2020_country_nested_3
app_agg_auxiliary_tables_prod,q3_2020_nested_metrics
app_agg_auxiliary_tables_prod,q3_2021_country_nested_1
app_agg_auxiliary_tables_prod,q3_2021_country_nested_2
app_agg_auxiliary_tables_prod,q3_2021_country_nested_3
app_agg_auxiliary_tables_prod,q3_2021_nested_metrics
app_agg_auxiliary_tables_prod,q3_2022_country_nested_1
app_agg_auxiliary_tables_prod,q3_2022_country_nested_2
app_agg_auxiliary_tables_prod,q3_2022_country_nested_3
app_agg_auxiliary_tables_prod,q3_2022_nested_metrics
app_agg_auxiliary_tables_prod,q4_2016_country_nested_1
app_agg_auxiliary_tables_prod,q4_2016_country_nested_2
app_agg_auxiliary_tables_prod,q4_2016_country_nested_3
app_agg_auxiliary_tables_prod,q4_2016_nested_metrics
app_agg_auxiliary_tables_prod,q4_2017_country_nested_1
app_agg_auxiliary_tables_prod,q4_2017_country_nested_2
app_agg_auxiliary_tables_prod,q4_2017_country_nested_3
app_agg_auxiliary_tables_prod,q4_2017_nested_metrics
app_agg_auxiliary_tables_prod,q4_2018_country_nested_1
app_agg_auxiliary_tables_prod,q4_2018_country_nested_2
app_agg_auxiliary_tables_prod,q4_2018_country_nested_3
app_agg_auxiliary_tables_prod,q4_2018_nested_metrics
app_agg_auxiliary_tables_prod,q4_2019_country_nested_1
app_agg_auxiliary_tables_prod,q4_2019_country_nested_2
app_agg_auxiliary_tables_prod,q4_2019_country_nested_3
app_agg_auxiliary_tables_prod,q4_2019_nested_metrics
app_agg_auxiliary_tables_prod,q4_2020_country_nested_1
app_agg_auxiliary_tables_prod,q4_2020_country_nested_2
app_agg_auxiliary_tables_prod,q4_2020_country_nested_3
app_agg_auxiliary_tables_prod,q4_2020_nested_metrics
app_agg_auxiliary_tables_prod,q4_2021_country_nested_1
app_agg_auxiliary_tables_prod,q4_2021_country_nested_2
app_agg_auxiliary_tables_prod,q4_2021_country_nested_3
app_agg_auxiliary_tables_prod,q4_2021_nested_metrics
app_agg_auxiliary_tables_prod,qtd_country_nested_1
app_agg_auxiliary_tables_prod,qtd_country_nested_2
app_agg_auxiliary_tables_prod,qtd_country_nested_3
app_agg_auxiliary_tables_prod,qtd_nested_metrics
app_agg_auxiliary_tables_prod,st_country_nested_1
app_agg_auxiliary_tables_prod,st_country_nested_2
app_agg_auxiliary_tables_prod,st_country_nested_3
app_agg_auxiliary_tables_prod,st_nested_metrics
app_agg_auxiliary_tables_prod,y_2015_country_nested_1
