dataset_id,table_id
estimates,daily20150907
estimates,daily20150908
estimates,daily20150909
estimates,daily20150910
estimates,daily20150911
estimates,daily20150912
estimates,daily20150913
estimates,daily20150914
estimates,daily20150915
estimates,daily20150916
estimates,daily20150917
estimates,daily20150918
estimates,daily20150919
estimates,daily20150920
estimates,daily20150921
estimates,daily20150922
estimates,daily20150923
estimates,daily20150924
estimates,daily20150925
estimates,daily20150926
estimates,daily20150927
estimates,daily20150928
estimates,daily20150929
estimates,daily20150930
estimates,daily20151001
estimates,daily20151002
estimates,daily20151003
estimates,daily20151004
estimates,daily20151005
estimates,daily20151006
estimates,daily20151007
estimates,daily20151008
estimates,daily20151009
estimates,daily20151010
estimates,daily20151011
estimates,daily20151012
estimates,daily20151013
estimates,daily20151014
estimates,daily20151015
estimates,daily20151016
estimates,daily20151017
estimates,daily20151018
estimates,daily20151019
estimates,daily20151020
estimates,daily20151021
estimates,daily20151022
estimates,daily20151023
estimates,daily20151024
estimates,daily20151025
estimates,daily20151026
estimates,daily20151027
estimates,daily20151028
estimates,daily20151029
estimates,daily20151030
estimates,daily20151031
estimates,daily20151101
estimates,daily20151102
estimates,daily20151103
estimates,daily20151104
estimates,daily20151105
estimates,daily20151106
estimates,daily20151107
estimates,daily20151108
estimates,daily20151109
estimates,daily20151110
estimates,daily20151111
estimates,daily20151112
estimates,daily20151113
estimates,daily20151114
estimates,daily20151115
estimates,daily20151116
estimates,daily20151117
estimates,daily20151118
estimates,daily20151119
estimates,daily20151120
estimates,daily20151121
estimates,daily20151122
estimates,daily20151123
estimates,daily20151124
estimates,daily20151125
estimates,daily20151126
estimates,daily20151127
estimates,daily20151128
estimates,daily20151129
estimates,daily20151130
estimates,daily20151201
estimates,daily20151202
estimates,daily20151203
estimates,daily20151204
estimates,daily20151205
estimates,daily20151206
estimates,daily20151207
estimates,daily20151208
estimates,daily20151209
estimates,daily20151210
estimates,daily20151211
estimates,daily20151212
estimates,daily20151213
estimates,daily20151214
estimates,daily20151215
estimates,daily20151216
estimates,daily20151217
estimates,daily20151218
estimates,daily20151219
estimates,daily20151220
estimates,daily20151221
estimates,daily20151222
estimates,daily20151223
estimates,daily20151224
estimates,daily20151225
estimates,daily20151226
estimates,daily20151227
estimates,daily20151228
estimates,daily20151229
estimates,daily20151230
estimates,daily20151231
estimates,daily20160101
estimates,daily20160102
estimates,daily20160103
estimates,daily20160104
estimates,daily20160105
estimates,daily20160106
estimates,daily20160107
estimates,daily20160108
estimates,daily20160109
estimates,daily20160110
estimates,daily20160111
estimates,daily20160112
estimates,daily20160113
estimates,daily20160114
estimates,daily20160115
estimates,daily20160116
estimates,daily20160117
estimates,daily20160118
estimates,daily20160119
estimates,daily20160120
estimates,daily20160121
estimates,daily20160122
estimates,daily20160123
estimates,daily20160124
estimates,daily20160125
estimates,daily20160126
estimates,daily20160127
estimates,daily20160128
estimates,daily20160129
estimates,daily20160130
estimates,daily20160131
estimates,daily20160201
estimates,daily20160202
estimates,daily20160203
estimates,daily20160204
estimates,daily20160205
estimates,daily20160206
estimates,daily20160207
estimates,daily20160208
estimates,daily20160209
estimates,daily20160210
estimates,daily20160211
estimates,daily20160212
estimates,daily20160213
estimates,daily20160214
estimates,daily20160215
estimates,daily20160216
estimates,daily20160217
estimates,daily20160218
estimates,daily20160219
estimates,daily20160220
estimates,daily20160221
estimates,daily20160222
estimates,daily20160223
estimates,daily20160224
estimates,daily20160225
estimates,daily20160226
estimates,daily20160227
estimates,daily20160228
estimates,daily20160229
estimates,daily20160301
estimates,daily20160302
estimates,daily20160303
estimates,daily20160304
estimates,daily20160305
estimates,daily20160306
estimates,daily20160307
estimates,daily20160308
estimates,daily20160309
estimates,daily20160310
estimates,daily20160311
estimates,daily20160312
estimates,daily20160313
estimates,daily20160314
estimates,daily20160315
estimates,daily20160316
estimates,daily20160317
estimates,daily20160318
estimates,daily20160319
estimates,daily20160320
estimates,daily20160321
estimates,daily20160322
estimates,daily20160323
estimates,daily20160324
estimates,daily20160325
estimates,daily20160326
estimates,daily20160327
estimates,daily20160328
estimates,daily20160329
estimates,daily20160330
estimates,daily20160331
estimates,daily20160401
estimates,daily20160402
estimates,daily20160403
estimates,daily20160404
estimates,daily20160405
estimates,daily20160406
estimates,daily20160407
estimates,daily20160408
estimates,daily20160409
estimates,daily20160410
estimates,daily20160411
estimates,daily20160412
estimates,daily20160413
estimates,daily20160414
estimates,daily20160415
estimates,daily20160416
estimates,daily20160417
estimates,daily20160418
estimates,daily20160419
estimates,daily20160420
estimates,daily20160421
estimates,daily20160422
estimates,daily20160423
estimates,daily20160424
estimates,daily20160425
estimates,daily20160426
estimates,daily20160427
estimates,daily20160428
estimates,daily20160429
estimates,daily20160430
estimates,daily20160501
estimates,daily20160502
estimates,daily20160503
estimates,daily20160504
estimates,daily20160505
estimates,daily20160506
estimates,daily20160507
estimates,daily20160508
estimates,daily20160509
estimates,daily20160510
estimates,daily20160511
estimates,daily20160512
estimates,daily20160513
estimates,daily20160514
estimates,daily20160515
estimates,daily20160516
estimates,daily20160517
estimates,daily20160518
estimates,daily20160519
estimates,daily20160520
estimates,daily20160521
estimates,daily20160522
estimates,daily20160523
estimates,daily20160524
estimates,daily20160525
estimates,daily20160526
estimates,daily20160527
estimates,daily20160528
estimates,daily20160529
estimates,daily20160530
estimates,daily20160531
estimates,daily20160601
estimates,daily20160602
estimates,daily20160603
estimates,daily20160604
estimates,daily20160605
estimates,daily20160606
estimates,daily20160607
estimates,daily20160608
estimates,daily20160609
estimates,daily20160610
estimates,daily20160611
estimates,daily20160612
estimates,daily20160613
estimates,daily20160614
estimates,daily20160615
estimates,daily20160616
estimates,daily20160617
estimates,daily20160618
estimates,daily20160619
estimates,daily20160620
estimates,daily20160621
estimates,daily20160622
estimates,daily20160623
estimates,daily20160624
estimates,daily20160625
estimates,daily20160626
estimates,daily20160627
estimates,daily20160628
estimates,daily20160629
estimates,daily20160630
estimates,daily20160701
estimates,daily20160702
estimates,daily20160703
estimates,daily20160704
estimates,daily20160705
estimates,daily20160706
estimates,daily20160707
estimates,daily20160708
estimates,daily20160709
estimates,daily20160710
estimates,daily20160711
estimates,daily20160712
estimates,daily20160713
estimates,daily20160714
estimates,daily20160715
estimates,daily20160716
estimates,daily20160717
estimates,daily20160718
estimates,daily20160719
estimates,daily20160720
estimates,daily20160721
estimates,daily20160722
estimates,daily20160723
estimates,daily20160724
estimates,daily20160725
estimates,daily20160726
estimates,daily20160727
estimates,daily20160728
estimates,daily20160729
estimates,daily20160730
estimates,daily20160731
estimates,daily20160801
estimates,daily20160802
estimates,daily20160803
estimates,daily20160804
estimates,daily20160805
estimates,daily20160806
estimates,daily20160807
estimates,daily20160808
estimates,daily20160809
estimates,daily20160810
estimates,daily20160811
estimates,daily20160812
estimates,daily20160813
estimates,daily20160814
estimates,daily20160815
estimates,daily20160816
estimates,daily20160817
estimates,daily20160818
estimates,daily20160819
estimates,daily20160820
estimates,daily20160821
estimates,daily20160822
estimates,daily20160823
estimates,daily20160824
estimates,daily20160825
estimates,daily20160826
estimates,daily20160827
estimates,daily20160828
estimates,daily20160829
estimates,daily20160830
estimates,daily20160831
estimates,daily20160901
estimates,daily20160902
estimates,daily20160903
estimates,daily20160904
estimates,daily20160905
estimates,daily20160906
estimates,daily20160907
estimates,daily20160908
estimates,daily20160909
estimates,daily20160910
estimates,daily20160911
estimates,daily20160912
estimates,daily20160913
estimates,daily20160914
estimates,daily20160915
estimates,daily20160916
estimates,daily20160917
estimates,daily20160918
estimates,daily20160919
estimates,daily20160920
estimates,daily20160921
estimates,daily20160922
estimates,daily20160923
estimates,daily20160924
estimates,daily20160925
estimates,daily20160926
estimates,daily20160927
estimates,daily20160928
estimates,daily20160929
estimates,daily20160930
estimates,daily20161001
estimates,daily20161002
estimates,daily20161003
estimates,daily20161004
estimates,daily20161005
estimates,daily20161006
estimates,daily20161007
estimates,daily20161008
estimates,daily20161009
estimates,daily20161010
estimates,daily20161011
estimates,daily20161012
estimates,daily20161013
estimates,daily20161014
estimates,daily20161015
estimates,daily20161016
estimates,daily20161017
estimates,daily20161018
estimates,daily20161019
estimates,daily20161020
estimates,daily20161021
estimates,daily20161022
estimates,daily20161023
estimates,daily20161024
estimates,daily20161025
estimates,daily20161026
estimates,daily20161027
estimates,daily20161028
estimates,daily20161029
estimates,daily20161030
estimates,daily20161031
estimates,daily20161101
estimates,daily20161102
estimates,daily20161103
estimates,daily20161104
estimates,daily20161105
estimates,daily20161106
estimates,daily20161107
estimates,daily20161108
estimates,daily20161109
estimates,daily20161110
estimates,daily20161111
estimates,daily20161112
estimates,daily20161113
estimates,daily20161114
estimates,daily20161115
estimates,daily20161116
estimates,daily20161117
estimates,daily20161118
estimates,daily20161119
estimates,daily20161120
estimates,daily20161121
estimates,daily20161122
estimates,daily20161123
estimates,daily20161124
estimates,daily20161125
estimates,daily20161126
estimates,daily20161127
estimates,daily20161128
estimates,daily20161129
estimates,daily20161130
estimates,daily20161201
estimates,daily20161202
estimates,daily20161203
estimates,daily20161204
estimates,daily20161205
estimates,daily20161206
estimates,daily20161207
estimates,daily20161208
estimates,daily20161209
estimates,daily20161210
estimates,daily20161211
estimates,daily20161212
estimates,daily20161213
estimates,daily20161214
estimates,daily20161215
estimates,daily20161216
estimates,daily20161217
estimates,daily20161218
estimates,daily20161219
estimates,daily20161220
estimates,daily20161221
estimates,daily20161222
estimates,daily20161223
estimates,daily20161224
estimates,daily20161225
estimates,daily20161226
estimates,daily20161227
estimates,daily20161228
estimates,daily20161229
estimates,daily20161230
estimates,daily20161231
estimates,daily20170101
estimates,daily20170102
estimates,daily20170103
estimates,daily20170104
estimates,daily20170105
estimates,daily20170106
estimates,daily20170107
estimates,daily20170108
estimates,daily20170109
estimates,daily20170110
estimates,daily20170111
estimates,daily20170112
estimates,daily20170113
estimates,daily20170114
estimates,daily20170115
estimates,daily20170116
estimates,daily20170117
estimates,daily20170118
estimates,daily20170119
estimates,daily20170120
estimates,daily20170121
estimates,daily20170122
estimates,daily20170123
estimates,daily20170124
estimates,daily20170125
estimates,daily20170126
estimates,daily20170127
estimates,daily20170128
estimates,daily20170129
estimates,daily20170130
estimates,daily20170131
estimates,daily20170201
estimates,daily20170202
estimates,daily20170203
estimates,daily20170204
estimates,daily20170205
estimates,daily20170206
estimates,daily20170207
estimates,daily20170208
estimates,daily20170209
estimates,daily20170210
estimates,daily20170211
estimates,daily20170212
estimates,daily20170213
estimates,daily20170214
estimates,daily20170215
estimates,daily20170216
estimates,daily20170217
estimates,daily20170218
estimates,daily20170219
estimates,daily20170220
estimates,daily20170221
estimates,daily20170222
estimates,daily20170223
estimates,daily20170224
estimates,daily20170225
estimates,daily20170226
estimates,daily20170227
estimates,daily20170228
estimates,daily20170301
estimates,daily20170302
estimates,daily20170303
estimates,daily20170304
estimates,daily20170305
estimates,daily20170306
estimates,daily20170307
estimates,daily20170308
estimates,daily20170309
estimates,daily20170310
estimates,daily20170311
estimates,daily20170312
estimates,daily20170313
estimates,daily20170314
estimates,daily20170315
estimates,daily20170316
estimates,daily20170317
estimates,daily20170318
estimates,daily20170319
estimates,daily20170320
estimates,daily20170321
estimates,daily20170322
estimates,daily20170323
estimates,daily20170324
estimates,daily20170325
estimates,daily20170326
estimates,daily20170327
estimates,daily20170328
estimates,daily20170329
estimates,daily20170330
estimates,daily20170331
estimates,daily20170401
estimates,daily20170402
estimates,daily20170403
estimates,daily20170404
estimates,daily20170405
estimates,daily20170406
estimates,daily20170407
estimates,daily20170408
estimates,daily20170409
estimates,daily20170410
estimates,daily20170411
estimates,daily20170412
estimates,daily20170413
estimates,daily20170414
estimates,daily20170415
estimates,daily20170416
estimates,daily20170417
estimates,daily20170418
estimates,daily20170419
estimates,daily20170420
estimates,daily20170421
estimates,daily20170422
estimates,daily20170423
estimates,daily20170424
estimates,daily20170425
estimates,daily20170426
estimates,daily20170427
estimates,daily20170428
estimates,daily20170429
estimates,daily20170430
estimates,daily20170501
estimates,daily20170502
estimates,daily20170503
estimates,daily20170504
estimates,daily20170505
estimates,daily20170506
estimates,daily20170507
estimates,daily20170508
estimates,daily20170509
estimates,daily20170510
estimates,daily20170511
estimates,daily20170512
estimates,daily20170513
estimates,daily20170514
estimates,daily20170515
estimates,daily20170516
estimates,daily20170517
estimates,daily20170518
estimates,daily20170519
estimates,daily20170520
estimates,daily20170521
estimates,daily20170522
estimates,daily20170523
estimates,daily20170524
estimates,daily20170525
estimates,daily20170526
estimates,daily20170527
estimates,daily20170528
estimates,daily20170529
estimates,daily20170530
estimates,daily20170531
estimates,daily20170601
estimates,daily20170602
estimates,daily20170603
estimates,daily20170604
estimates,daily20170605
estimates,daily20170606
estimates,daily20170607
estimates,daily20170608
estimates,daily20170609
estimates,daily20170610
estimates,daily20170611
estimates,daily20170612
estimates,daily20170613
estimates,daily20170614
estimates,daily20170615
estimates,daily20170616
estimates,daily20170617
estimates,daily20170618
estimates,daily20170619
estimates,daily20170620
estimates,daily20170621
estimates,daily20170622
estimates,daily20170623
estimates,daily20170624
estimates,daily20170625
estimates,daily20170626
estimates,daily20170627
estimates,daily20170628
estimates,daily20170629
estimates,daily20170630
estimates,daily20170701
estimates,daily20170702
estimates,daily20170703
estimates,daily20170704
estimates,daily20170705
estimates,daily20170706
estimates,daily20170707
estimates,daily20170708
estimates,daily20170709
estimates,daily20170710
estimates,daily20170711
estimates,daily20170712
estimates,daily20170713
estimates,daily20170714
estimates,daily20170715
estimates,daily20170716
estimates,daily20170717
estimates,daily20170718
estimates,daily20170719
estimates,daily20170720
estimates,daily20170721
estimates,daily20170722
estimates,daily20170723
estimates,daily20170724
estimates,daily20170725
estimates,daily20170726
estimates,daily20170727
estimates,daily20170728
estimates,daily20170729
estimates,daily20170730
estimates,daily20170731
estimates,daily20170801
estimates,daily20170802
estimates,daily20170803
estimates,daily20170804
estimates,daily20170805
estimates,daily20170806
estimates,daily20170807
estimates,daily20170808
estimates,daily20170809
estimates,daily20170810
estimates,daily20170811
estimates,daily20170812
estimates,daily20170813
estimates,daily20170814
estimates,daily20170815
estimates,daily20170816
estimates,daily20170817
estimates,daily20170818
estimates,daily20170819
estimates,daily20170820
estimates,daily20170821
estimates,daily20170822
estimates,daily20170823
estimates,daily20170824
estimates,daily20170825
estimates,daily20170826
estimates,daily20170827
estimates,daily20170828
estimates,daily20170829
estimates,daily20170830
estimates,daily20170831
estimates,daily20170901
estimates,daily20170902
estimates,daily20170903
estimates,daily20170904
estimates,daily20170905
estimates,daily20170906
estimates,daily20170907
estimates,daily20170908
estimates,daily20170909
estimates,daily20170910
estimates,daily20170911
estimates,daily20170912
estimates,daily20170913
estimates,daily20170914
estimates,daily20170915
estimates,daily20170916
estimates,daily20170917
estimates,daily20170918
estimates,daily20170919
estimates,daily20170920
estimates,daily20170921
estimates,daily20170922
estimates,daily20170923
estimates,daily20170924
estimates,daily20170925
estimates,daily20170926
estimates,daily20170927
estimates,daily20170928
estimates,daily20170929
estimates,daily20170930
estimates,daily20171001
estimates,daily20171002
estimates,daily20171003
estimates,daily20171004
estimates,daily20171005
estimates,daily20171006
estimates,daily20171007
estimates,daily20171008
estimates,daily20171009
estimates,daily20171010
estimates,daily20171011
estimates,daily20171012
estimates,daily20171013
estimates,daily20171014
estimates,daily20171015
estimates,daily20171016
estimates,daily20171017
estimates,daily20171018
estimates,daily20171019
estimates,daily20171020
estimates,daily20171021
estimates,daily20171022
estimates,daily20171023
estimates,daily20171024
estimates,daily20171025
estimates,daily20171026
estimates,daily20171027
estimates,daily20171028
estimates,daily20171029
estimates,daily20171030
estimates,daily20171031
estimates,daily20171101
estimates,daily20171102
estimates,daily20171103
estimates,daily20171104
estimates,daily20171105
estimates,daily20171106
estimates,daily20171107
estimates,daily20171108
estimates,daily20171109
estimates,daily20171110
estimates,daily20171111
estimates,daily20171112
estimates,daily20171113
estimates,daily20171114
estimates,daily20171115
estimates,daily20171116
estimates,daily20171117
estimates,daily20171118
estimates,daily20171119
estimates,daily20171120
estimates,daily20171121
estimates,daily20171122
estimates,daily20171123
estimates,daily20171124
estimates,daily20171125
estimates,daily20171126
estimates,daily20171127
estimates,daily20171128
estimates,daily20171129
estimates,daily20171130
estimates,daily20171201
estimates,daily20171202
estimates,daily20171203
estimates,daily20171204
estimates,daily20171205
estimates,daily20171206
estimates,daily20171207
estimates,daily20171208
estimates,daily20171209
estimates,daily20171210
estimates,daily20171211
estimates,daily20171212
estimates,daily20171213
estimates,daily20171214
estimates,daily20171215
estimates,daily20171216
estimates,daily20171217
estimates,daily20171218
estimates,daily20171219
estimates,daily20171220
estimates,daily20171221
estimates,daily20171222
estimates,daily20171223
estimates,daily20171224
estimates,daily20171225
estimates,daily20171226
estimates,daily20171227
estimates,daily20171228
estimates,daily20171229
estimates,daily20171230
estimates,daily20171231
estimates,daily20180101
estimates,daily20180102
estimates,daily20180103
estimates,daily20180104
estimates,daily20180105
estimates,daily20180106
estimates,daily20180107
estimates,daily20180108
estimates,daily20180109
estimates,daily20180110
estimates,daily20180111
estimates,daily20180112
estimates,daily20180113
estimates,daily20180114
estimates,daily20180115
estimates,daily20180116
estimates,daily20180117
estimates,daily20180118
estimates,daily20180119
estimates,daily20180120
estimates,daily20180121
estimates,daily20180122
estimates,daily20180123
estimates,daily20180124
estimates,daily20180125
estimates,daily20180126
estimates,daily20180127
estimates,daily20180128
estimates,daily20180129
estimates,daily20180130
estimates,daily20180131
estimates,daily20180201
estimates,daily20180202
estimates,daily20180203
estimates,daily20180204
estimates,daily20180205
estimates,daily20180206
estimates,daily20180207
estimates,daily20180208
estimates,daily20180209
estimates,daily20180210
estimates,daily20180211
estimates,daily20180212
estimates,daily20180213
estimates,daily20180214
estimates,daily20180215
estimates,daily20180216
estimates,daily20180217
estimates,daily20180218
estimates,daily20180219
estimates,daily20180220
estimates,daily20180221
estimates,daily20180222
estimates,daily20180223
estimates,daily20180224
estimates,daily20180225
estimates,daily20180226
estimates,daily20180227
estimates,daily20180228
estimates,daily20180301
estimates,daily20180302
estimates,daily20180303
estimates,daily20180304
estimates,daily20180305
estimates,daily20180306
estimates,daily20180307
estimates,daily20180308
estimates,daily20180309
estimates,daily20180310
estimates,daily20180311
estimates,daily20180312
estimates,daily20180313
estimates,daily20180314
estimates,daily20180315
estimates,daily20180316
estimates,daily20180317
estimates,daily20180318
estimates,daily20180319
estimates,daily20180320
estimates,daily20180321
estimates,daily20180322
estimates,daily20180323
estimates,daily20180324
estimates,daily20180325
estimates,daily20180326
estimates,daily20180327
estimates,daily20180328
estimates,daily20180329
estimates,daily20180330
estimates,daily20180331
estimates,daily20180401
estimates,daily20180402
estimates,daily20180403
estimates,daily20180404
estimates,daily20180405
estimates,daily20180406
estimates,daily20180407
estimates,daily20180408
estimates,daily20180409
estimates,daily20180410
estimates,daily20180411
estimates,daily20180412
estimates,daily20180413
estimates,daily20180414
estimates,daily20180415
estimates,daily20180416
estimates,daily20180417
estimates,daily20180418
estimates,daily20180419
estimates,daily20180420
estimates,daily20180421
estimates,daily20180422
estimates,daily20180423
estimates,daily20180424
estimates,daily20180425
estimates,daily20180426
estimates,daily20180427
estimates,daily20180428
estimates,daily20180429
estimates,daily20180430
